"Player Id","Property","Day","Player Name","Ad Impressions","Connatix Demand Revenue"
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","14-NOV-2023","RmWeb Elements Desktop - Future Infeed ",8293,21.54
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","15-NOV-2023","RmWeb Elements Desktop - Future Infeed ",8926,21.80
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","16-NOV-2023","RmWeb Elements Desktop - Future Infeed ",8781,21.27
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","17-NOV-2023","RmWeb Elements Desktop - Future Infeed ",9715,19.99
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","18-NOV-2023","RmWeb Elements Desktop - Future Infeed ",7382,11.93
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","19-NOV-2023","RmWeb Elements Desktop - Future Infeed ",8046,14.96
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","20-NOV-2023","RmWeb Elements Desktop - Future Infeed ",11555,24.32
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","21-NOV-2023","RmWeb Elements Desktop - Future Infeed ",12558,25.99
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","22-NOV-2023","RmWeb Elements Desktop - Future Infeed ",13094,23.41
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","23-NOV-2023","RmWeb Elements Desktop - Future Infeed ",16812,23.24
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","24-NOV-2023","RmWeb Elements Desktop - Future Infeed ",19121,57.95
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","25-NOV-2023","RmWeb Elements Desktop - Future Infeed ",20454,40.23
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","26-NOV-2023","RmWeb Elements Desktop - Future Infeed ",20661,38.68
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","27-NOV-2023","RmWeb Elements Desktop - Future Infeed ",20142,32.89
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","28-NOV-2023","RmWeb Elements Desktop - Future Infeed ",15674,26.43
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","29-NOV-2023","RmWeb Elements Desktop - Future Infeed ",15005,21.11
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","30-NOV-2023","RmWeb Elements Desktop - Future Infeed ",13102,21.52
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","01-DEC-2023","RmWeb Elements Desktop - Future Infeed ",12645,23.43
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","02-DEC-2023","RmWeb Elements Desktop - Future Infeed ",12600,24.87
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","03-DEC-2023","RmWeb Elements Desktop - Future Infeed ",14180,42.28
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","04-DEC-2023","RmWeb Elements Desktop - Future Infeed ",6188,11.52
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","05-DEC-2023","RmWeb Elements Desktop - Future Infeed ",5589,11.56
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","06-DEC-2023","RmWeb Elements Desktop - Future Infeed ",5010,12.73
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","07-DEC-2023","RmWeb Elements Desktop - Future Infeed ",5661,19.22
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","08-DEC-2023","RmWeb Elements Desktop - Future Infeed ",6422,23.40
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","09-DEC-2023","RmWeb Elements Desktop - Future Infeed ",3840,8.56
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","10-DEC-2023","RmWeb Elements Desktop - Future Infeed ",3160,6.41
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","11-DEC-2023","RmWeb Elements Desktop - Future Infeed ",4716,10.24
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","12-DEC-2023","RmWeb Elements Desktop - Future Infeed ",4959,13.95
"005367c7-a12d-4d0d-82c4-2f9a2e2f07da","www.rmweb.co.uk","13-DEC-2023","RmWeb Elements Desktop - Future Infeed ",5647,19.65
"0498a749-5ce1-4fe2-b909-7bd76734d093","heartlandcooking.com","04-DEC-2023","HLC - Article Recommendation - No float",3,0.01
"0498a749-5ce1-4fe2-b909-7bd76734d093","heartlandcooking.com","09-DEC-2023","HLC - Article Recommendation - No float",0,0.00
"0498a749-5ce1-4fe2-b909-7bd76734d093","heartlandcooking.com","12-DEC-2023","HLC - Article Recommendation - No float",1,0.00
"0591151f-a453-4f96-b5a4-93dbcb6b56e1","heartlandcooking.com","15-NOV-2023","HLC - Desktop Floating Elements",1,0.00
"0591151f-a453-4f96-b5a4-93dbcb6b56e1","heartlandcooking.com","18-NOV-2023","HLC - Desktop Floating Elements",0,0.00
"0591151f-a453-4f96-b5a4-93dbcb6b56e1","heartlandcooking.com","05-DEC-2023","HLC - Desktop Floating Elements",3,0.00
"0591151f-a453-4f96-b5a4-93dbcb6b56e1","heartlandcooking.com","09-DEC-2023","HLC - Desktop Floating Elements",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","","21-NOV-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","dev-practicalfishkeeping.co.uk","11-DEC-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","dev-practicalfishkeeping.co.uk","13-DEC-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","googleweblight.com","30-NOV-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","practicalfishkeeping.warnersdevelopment.co.uk","11-DEC-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","translated.turbopages.org","18-NOV-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","translated.turbopages.org","22-NOV-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","14-NOV-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","15-NOV-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","16-NOV-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","17-NOV-2023","Practicalfishkeeping  Elements w/ Floating",5,0.01
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","18-NOV-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","19-NOV-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","20-NOV-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","21-NOV-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","22-NOV-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","23-NOV-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","24-NOV-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","26-NOV-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","27-NOV-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","29-NOV-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","01-DEC-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","02-DEC-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","03-DEC-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","04-DEC-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","05-DEC-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","06-DEC-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","07-DEC-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","08-DEC-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","09-DEC-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","10-DEC-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","11-DEC-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www-practicalfishkeeping-co-uk.translate.goog","12-DEC-2023","Practicalfishkeeping  Elements w/ Floating",0,0.00
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","14-NOV-2023","Practicalfishkeeping  Elements w/ Floating",154,0.37
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","15-NOV-2023","Practicalfishkeeping  Elements w/ Floating",198,0.48
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","16-NOV-2023","Practicalfishkeeping  Elements w/ Floating",227,0.57
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","17-NOV-2023","Practicalfishkeeping  Elements w/ Floating",284,0.72
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","18-NOV-2023","Practicalfishkeeping  Elements w/ Floating",421,1.09
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","19-NOV-2023","Practicalfishkeeping  Elements w/ Floating",356,0.92
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","20-NOV-2023","Practicalfishkeeping  Elements w/ Floating",370,0.95
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","21-NOV-2023","Practicalfishkeeping  Elements w/ Floating",325,0.86
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","22-NOV-2023","Practicalfishkeeping  Elements w/ Floating",352,0.93
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","23-NOV-2023","Practicalfishkeeping  Elements w/ Floating",435,1.15
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","24-NOV-2023","Practicalfishkeeping  Elements w/ Floating",408,1.12
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","25-NOV-2023","Practicalfishkeeping  Elements w/ Floating",390,1.04
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","26-NOV-2023","Practicalfishkeeping  Elements w/ Floating",485,1.30
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","27-NOV-2023","Practicalfishkeeping  Elements w/ Floating",363,1.04
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","28-NOV-2023","Practicalfishkeeping  Elements w/ Floating",270,0.69
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","29-NOV-2023","Practicalfishkeeping  Elements w/ Floating",269,0.69
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","30-NOV-2023","Practicalfishkeeping  Elements w/ Floating",281,0.72
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","01-DEC-2023","Practicalfishkeeping  Elements w/ Floating",267,0.68
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","02-DEC-2023","Practicalfishkeeping  Elements w/ Floating",246,0.62
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","03-DEC-2023","Practicalfishkeeping  Elements w/ Floating",215,0.57
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","04-DEC-2023","Practicalfishkeeping  Elements w/ Floating",228,0.57
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","05-DEC-2023","Practicalfishkeeping  Elements w/ Floating",281,0.73
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","06-DEC-2023","Practicalfishkeeping  Elements w/ Floating",133,0.32
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","07-DEC-2023","Practicalfishkeeping  Elements w/ Floating",64,0.17
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","08-DEC-2023","Practicalfishkeeping  Elements w/ Floating",74,0.19
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","09-DEC-2023","Practicalfishkeeping  Elements w/ Floating",58,0.15
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","10-DEC-2023","Practicalfishkeeping  Elements w/ Floating",69,0.18
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","11-DEC-2023","Practicalfishkeeping  Elements w/ Floating",199,0.47
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","12-DEC-2023","Practicalfishkeeping  Elements w/ Floating",326,0.76
"0f92dde8-bed5-4c76-902b-75463f8900f3","www.practicalfishkeeping.co.uk","13-DEC-2023","Practicalfishkeeping  Elements w/ Floating",311,0.78
"114f66b1-64c4-4ed9-bbcb-ef5db8fc79c4","commandcooking.com","16-NOV-2023","Command Cooking- Desktop Floating Elements",1,0.00
"114f66b1-64c4-4ed9-bbcb-ef5db8fc79c4","commandcooking.com","18-NOV-2023","Command Cooking- Desktop Floating Elements",2,0.00
"114f66b1-64c4-4ed9-bbcb-ef5db8fc79c4","commandcooking.com","19-NOV-2023","Command Cooking- Desktop Floating Elements",0,0.00
"114f66b1-64c4-4ed9-bbcb-ef5db8fc79c4","commandcooking.com","21-NOV-2023","Command Cooking- Desktop Floating Elements",0,0.00
"114f66b1-64c4-4ed9-bbcb-ef5db8fc79c4","commandcooking.com","24-NOV-2023","Command Cooking- Desktop Floating Elements",0,0.00
"114f66b1-64c4-4ed9-bbcb-ef5db8fc79c4","commandcooking.com","25-NOV-2023","Command Cooking- Desktop Floating Elements",4,0.07
"114f66b1-64c4-4ed9-bbcb-ef5db8fc79c4","commandcooking.com","29-NOV-2023","Command Cooking- Desktop Floating Elements",0,0.00
"114f66b1-64c4-4ed9-bbcb-ef5db8fc79c4","commandcooking.com","30-NOV-2023","Command Cooking- Desktop Floating Elements",0,0.00
"114f66b1-64c4-4ed9-bbcb-ef5db8fc79c4","commandcooking.com","04-DEC-2023","Command Cooking- Desktop Floating Elements",0,0.00
"114f66b1-64c4-4ed9-bbcb-ef5db8fc79c4","commandcooking.com","07-DEC-2023","Command Cooking- Desktop Floating Elements",0,0.00
"114f66b1-64c4-4ed9-bbcb-ef5db8fc79c4","commandcooking.com","11-DEC-2023","Command Cooking- Desktop Floating Elements",0,0.00
"19b14455-80b1-4e05-bcc1-e9d476a91b11","recipesaver.com","23-NOV-2023","Recipesaver_Control_Desktop",1,0.00
"19b14455-80b1-4e05-bcc1-e9d476a91b11","recipesaver.com","27-NOV-2023","Recipesaver_Control_Desktop",6,0.01
"19b14455-80b1-4e05-bcc1-e9d476a91b11","recipesaver.com","29-NOV-2023","Recipesaver_Control_Desktop",2,0.00
"1ac46dc1-5ef8-4007-8072-924a0db17e01","heartlandcooking.com","08-DEC-2023","HLC Elements - Mobile w/o float",7,0.02
"1ac46dc1-5ef8-4007-8072-924a0db17e01","heartlandcooking.com","12-DEC-2023","HLC Elements - Mobile w/o float",1,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","dev.stilt.com","15-NOV-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","dev.stilt.com","16-NOV-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","dev.stilt.com","18-NOV-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","dev.stilt.com","21-NOV-2023","Stilt.com_In-feed_Elements_D/M",1,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","dev.stilt.com","23-NOV-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","dev.stilt.com","24-NOV-2023","Stilt.com_In-feed_Elements_D/M",12,0.02
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","dev.stilt.com","29-NOV-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","dev.stilt.com","08-DEC-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","stilt.ghrixlabs.com","08-DEC-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","stilt.ghrixlabs.com","11-DEC-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","webcache.googleusercontent.com","09-DEC-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","webcache.googleusercontent.com","10-DEC-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","webcache.googleusercontent.com","12-DEC-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www-stilt-com.translate.goog","30-NOV-2023","Stilt.com_In-feed_Elements_D/M",4,0.01
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www-stilt-com.translate.goog","01-DEC-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www-stilt-com.translate.goog","02-DEC-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www-stilt-com.translate.goog","03-DEC-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www-stilt-com.translate.goog","04-DEC-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www-stilt-com.translate.goog","05-DEC-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www-stilt-com.translate.goog","06-DEC-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www-stilt-com.translate.goog","07-DEC-2023","Stilt.com_In-feed_Elements_D/M",2,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www-stilt-com.translate.goog","08-DEC-2023","Stilt.com_In-feed_Elements_D/M",22,0.05
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www-stilt-com.translate.goog","09-DEC-2023","Stilt.com_In-feed_Elements_D/M",24,0.06
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www-stilt-com.translate.goog","10-DEC-2023","Stilt.com_In-feed_Elements_D/M",19,0.05
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www-stilt-com.translate.goog","11-DEC-2023","Stilt.com_In-feed_Elements_D/M",66,0.16
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www-stilt-com.translate.goog","12-DEC-2023","Stilt.com_In-feed_Elements_D/M",124,0.28
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www-stilt-com.translate.goog","13-DEC-2023","Stilt.com_In-feed_Elements_D/M",109,0.25
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.copyscape.com","13-DEC-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","14-NOV-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","15-NOV-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","16-NOV-2023","Stilt.com_In-feed_Elements_D/M",2,0.01
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","17-NOV-2023","Stilt.com_In-feed_Elements_D/M",1,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","18-NOV-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","24-NOV-2023","Stilt.com_In-feed_Elements_D/M",0,0.00
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","27-NOV-2023","Stilt.com_In-feed_Elements_D/M",3,0.01
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","28-NOV-2023","Stilt.com_In-feed_Elements_D/M",18,0.04
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","29-NOV-2023","Stilt.com_In-feed_Elements_D/M",622,3.16
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","30-NOV-2023","Stilt.com_In-feed_Elements_D/M",3714,16.97
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","01-DEC-2023","Stilt.com_In-feed_Elements_D/M",729,1.48
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","02-DEC-2023","Stilt.com_In-feed_Elements_D/M",304,0.64
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","03-DEC-2023","Stilt.com_In-feed_Elements_D/M",421,0.87
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","04-DEC-2023","Stilt.com_In-feed_Elements_D/M",610,0.77
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","05-DEC-2023","Stilt.com_In-feed_Elements_D/M",804,1.39
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","06-DEC-2023","Stilt.com_In-feed_Elements_D/M",665,1.07
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","07-DEC-2023","Stilt.com_In-feed_Elements_D/M",804,3.67
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","08-DEC-2023","Stilt.com_In-feed_Elements_D/M",34598,129.51
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","09-DEC-2023","Stilt.com_In-feed_Elements_D/M",36595,115.49
"1ac9a2b7-2374-41c8-a852-19e6bf6377e5","www.stilt.com","10-DEC-2023","Stilt.com_In-feed_Elements_D/M",36376,121.18
